time_value,geo_type,geo_value,rsv_pct_positive,flu_pct_positive,sarscov2_pct_positive,Season
2025-02-15,province,ns,NA,NA,5.09,2024-2025
2025-02-15,province,nb,NA,NA,2.23,2024-2025
2025-02-15,province,nl,NA,NA,7.71,2024-2025
2025-02-15,province,ab,NA,NA,1.8,2024-2025
2025-02-15,nation,ca,4.9,26.87,4.04,2024-2025
2025-02-15,province,pe,NA,NA,6.75,2024-2025
2025-02-15,province,nt,NA,NA,0,2024-2025
2025-02-15,province,nu,NA,NA,0.64,2024-2025
2025-02-15,province,sk,NA,NA,1.77,2024-2025
2025-02-15,region,bc,6.21,32.59,2.05,2024-2025
2025-02-15,region,prairies,5.7,19.31,1.79,2024-2025
2025-02-15,region,on,2.8,19.16,6.73,2024-2025
2025-02-15,region,qc,3.13,34.34,4.45,2024-2025
2025-02-15,region,territories,8.12,36.53,0.68,2024-2025
2025-02-15,region,atlantic,11.16,23.78,4.37,2024-2025
2025-02-15,province,yt,NA,NA,1.32,2024-2025
2025-02-08,province,pe,NA,NA,5.56,2024-2025
2025-02-08,nation,ca,5.92,24.5,4.52,2024-2025
2025-02-08,province,ab,NA,NA,1.97,2024-2025
2025-02-08,province,mb,NA,NA,3.2,2024-2025
2025-02-08,province,nb,NA,NA,2.81,2024-2025
2025-02-08,province,nl,NA,NA,7.49,2024-2025
2025-02-08,province,ns,NA,NA,5.5,2024-2025
2025-02-08,province,nt,NA,NA,0,2024-2025
2025-02-08,province,nu,NA,NA,2.68,2024-2025
2025-02-08,region,atlantic,13.08,17.82,4.61,2024-2025
2025-02-08,province,sk,NA,NA,1.73,2024-2025
2025-02-08,province,yt,NA,NA,0,2024-2025
2025-02-08,region,bc,7.32,28.4,2.51,2024-2025
2025-02-08,region,on,3.19,19.55,6.85,2024-2025
2025-02-08,region,prairies,6.76,17.21,2.11,2024-2025
2025-02-08,region,qc,4.37,32.12,5.32,2024-2025
2025-02-08,region,territories,8.06,30.65,1.53,2024-2025
2025-02-01,province,mb,NA,NA,2.54,2024-2025
2025-02-01,province,ns,NA,NA,7.2,2024-2025
2025-02-01,province,nl,NA,NA,6.61,2024-2025
2025-02-01,province,nb,NA,NA,2.64,2024-2025
2025-02-01,region,on,4.17,18.67,8.06,2024-2025
2025-02-01,province,ab,NA,NA,2.33,2024-2025
2025-02-01,nation,ca,6.92,21.03,5.16,2024-2025
2025-02-01,province,nu,NA,NA,6.17,2024-2025
2025-02-01,province,nt,NA,NA,3.28,2024-2025
2025-02-01,region,qc,5.59,26.51,6.13,2024-2025
2025-02-01,province,pe,NA,NA,4.45,2024-2025
2025-02-01,province,yt,NA,NA,0,2024-2025
2025-02-01,region,atlantic,12.82,14.34,5.21,2024-2025
2025-02-01,region,bc,8.15,25.46,2.33,2024-2025
2025-02-01,region,territories,6.72,25,4.2,2024-2025
2025-02-01,region,prairies,8.53,15.21,2.33,2024-2025
2025-02-01,province,sk,NA,NA,2.21,2024-2025
2025-01-25,province,pe,NA,NA,3.86,2024-2025
2025-01-25,nation,ca,8.1,16.86,5.89,2024-2025
2025-01-25,province,ab,NA,NA,3.33,2024-2025
2025-01-25,province,nb,NA,NA,3.28,2024-2025
2025-01-25,province,nl,NA,NA,6.62,2024-2025
2025-01-25,province,ns,NA,NA,6.05,2024-2025
2025-01-25,province,nt,NA,NA,1.67,2024-2025
2025-01-25,province,nu,NA,NA,1.39,2024-2025
2025-01-25,province,mb,NA,NA,3.09,2024-2025
2025-01-25,province,sk,NA,NA,2.85,2024-2025
2025-01-25,region,atlantic,12.53,11.19,5.01,2024-2025
2025-01-25,region,bc,8.91,20.84,2.47,2024-2025
2025-01-25,region,on,5.44,16.14,9.72,2024-2025
2025-01-25,region,prairies,10.54,13.97,3.18,2024-2025
2025-01-25,region,qc,6.84,19.22,6.62,2024-2025
2025-01-25,region,territories,5.56,27.78,2.09,2024-2025
2025-01-25,province,yt,NA,NA,3.61,2024-2025
2025-01-18,province,nl,NA,NA,6.54,2024-2025
2025-01-18,province,nt,NA,NA,5.26,2024-2025
2025-01-18,province,ns,NA,NA,6.87,2024-2025
2025-01-18,nation,ca,8.74,13.58,6.83,2024-2025
2025-01-18,province,nb,NA,NA,6.02,2024-2025
2025-01-18,province,mb,NA,NA,3.37,2024-2025
2025-01-18,province,ab,NA,NA,5.02,2024-2025
2025-01-18,province,pe,NA,NA,5.13,2024-2025
2025-01-18,province,nu,NA,NA,2.7,2024-2025
2025-01-18,region,atlantic,11.33,8.72,6.44,2024-2025
2025-01-18,province,sk,NA,NA,2.76,2024-2025
2025-01-18,province,yt,NA,NA,2.44,2024-2025
2025-01-18,region,bc,9.29,15.11,3.64,2024-2025
2025-01-18,region,on,5.94,13.93,10.96,2024-2025
2025-01-18,region,prairies,11.81,11.77,4.3,2024-2025
2025-01-18,region,qc,8.11,15.38,6.75,2024-2025
2025-01-18,region,territories,2.5,14.5,3.08,2024-2025
2025-01-11,province,mb,NA,NA,4.27,2024-2025
2025-01-11,province,ns,NA,NA,8.6,2024-2025
2025-01-11,province,nl,NA,NA,6.11,2024-2025
2025-01-11,province,nb,NA,NA,5.14,2024-2025
2025-01-11,region,on,6.75,11.35,13.42,2024-2025
2025-01-11,province,ab,NA,NA,5.11,2024-2025
2025-01-11,nation,ca,9.11,11.75,8.43,2024-2025
2025-01-11,province,nu,NA,NA,3.68,2024-2025
2025-01-11,province,nt,NA,NA,0,2024-2025
2025-01-11,region,territories,4.69,23.47,3.75,2024-2025
2025-01-11,province,pe,NA,NA,3.88,2024-2025
2025-01-11,province,yt,NA,NA,5.56,2024-2025
2025-01-11,region,atlantic,9.04,8.49,6.65,2024-2025
2025-01-11,region,bc,9.3,13.87,4.46,2024-2025
2025-01-11,province,sk,NA,NA,4.94,2024-2025
2025-01-11,region,prairies,11.93,13.03,4.95,2024-2025
2025-01-11,region,qc,9.6,11.13,8.91,2024-2025
2025-01-04,province,nu,NA,NA,3,2024-2025
2025-01-04,nation,ca,10.77,11.37,9.2,2024-2025
2025-01-04,province,ab,NA,NA,6.22,2024-2025
2025-01-04,province,mb,NA,NA,5.07,2024-2025
2025-01-04,province,nb,NA,NA,4.24,2024-2025
2025-01-04,province,nl,NA,NA,4.96,2024-2025
2025-01-04,province,ns,NA,NA,9.19,2024-2025
2025-01-04,province,nt,NA,NA,3.7,2024-2025
2025-01-04,province,pe,NA,NA,5.5,2024-2025
2025-01-04,region,territories,10.2,21.77,3.93,2024-2025
2025-01-04,province,yt,NA,NA,5.88,2024-2025
2025-01-04,region,atlantic,9.72,7.47,6.5,2024-2025
2025-01-04,region,bc,11.39,12.97,4.77,2024-2025
2025-01-04,region,on,7.6,10.96,14.5,2024-2025
2025-01-04,region,prairies,13.68,13.48,6.06,2024-2025
2025-01-04,region,qc,12.23,10.79,9.61,2024-2025
2025-01-04,province,sk,NA,NA,6.01,2024-2025
2024-12-28,province,nb,NA,NA,5.92,2024-2025
2024-12-28,province,nt,NA,NA,0,2024-2025
2024-12-28,province,ns,NA,NA,9.87,2024-2025
2024-12-28,province,nl,NA,NA,3.86,2024-2025
2024-12-28,province,pe,NA,NA,3.21,2024-2025
2024-12-28,province,mb,NA,NA,6.36,2024-2025
2024-12-28,province,ab,NA,NA,6.65,2024-2025
2024-12-28,nation,ca,11.74,10.37,8.96,2024-2025
2024-12-28,province,nu,NA,NA,2.3,2024-2025
2024-12-28,region,territories,5.93,10.26,1.34,2024-2025
2024-12-28,province,sk,NA,NA,6.22,2024-2025
2024-12-28,province,yt,NA,NA,0,2024-2025
2024-12-28,region,atlantic,9.93,7.21,7.1,2024-2025
2024-12-28,region,bc,12.18,12.13,5.12,2024-2025
2024-12-28,region,on,8.35,9.37,14.38,2024-2025
2024-12-28,region,prairies,14.54,14.37,6.53,2024-2025
2024-12-28,region,qc,13.16,8.27,9.11,2024-2025
2024-12-21,province,pe,NA,NA,1.97,2024-2025
2024-12-21,province,ab,NA,NA,8.6,2024-2025
2024-12-21,province,mb,NA,NA,7.77,2024-2025
2024-12-21,province,nb,NA,NA,7.06,2024-2025
2024-12-21,province,nl,NA,NA,6.21,2024-2025
2024-12-21,province,ns,NA,NA,10.86,2024-2025
2024-12-21,nation,ca,11.06,7.34,9.73,2024-2025
2024-12-21,province,nt,NA,NA,0,2024-2025
2024-12-21,province,nu,NA,NA,3.4,2024-2025
2024-12-21,region,atlantic,8.07,4.42,8.12,2024-2025
2024-12-21,province,sk,NA,NA,7.85,2024-2025
2024-12-21,region,bc,12.02,12.04,5.4,2024-2025
2024-12-21,region,on,8.5,6.13,13.63,2024-2025
2024-12-21,region,prairies,12.41,11.13,8.37,2024-2025
2024-12-21,region,qc,13.57,4.42,9.91,2024-2025
2024-12-21,region,territories,3.66,4.19,2.71,2024-2025
2024-12-21,province,yt,NA,NA,2.27,2024-2025
2024-12-14,province,pe,NA,NA,1.47,2024-2025
2024-12-14,nation,ca,9.63,4.44,10.02,2024-2025
2024-12-14,province,ab,NA,NA,8.81,2024-2025
2024-12-14,province,nb,NA,NA,5.91,2024-2025
2024-12-14,province,nl,NA,NA,3.63,2024-2025
2024-12-14,province,ns,NA,NA,9.35,2024-2025
2024-12-14,province,nt,NA,NA,8.82,2024-2025
2024-12-14,province,nu,NA,NA,14.06,2024-2025
2024-12-14,province,mb,NA,NA,7.98,2024-2025
2024-12-14,province,sk,NA,NA,6.85,2024-2025
2024-12-14,region,atlantic,5.56,3.86,6.46,2024-2025
2024-12-14,region,bc,10.25,6.71,5.72,2024-2025
2024-12-14,region,on,7.47,2.98,14.6,2024-2025
2024-12-14,region,prairies,10.74,7.67,8.35,2024-2025
2024-12-14,region,qc,12.66,2.56,10.34,2024-2025
2024-12-14,region,territories,1.31,1.96,12.37,2024-2025
2024-12-14,province,yt,NA,NA,9.38,2024-2025
2024-12-07,province,nl,NA,NA,2.65,2024-2025
2024-12-07,province,nt,NA,NA,12,2024-2025
2024-12-07,province,ns,NA,NA,8.35,2024-2025
2024-12-07,nation,ca,8.52,3.15,9.22,2024-2025
2024-12-07,province,nb,NA,NA,6.8,2024-2025
2024-12-07,province,mb,NA,NA,11.48,2024-2025
2024-12-07,province,ab,NA,NA,9.18,2024-2025
2024-12-07,province,pe,NA,NA,6.3,2024-2025
2024-12-07,province,nu,NA,NA,8,2024-2025
2024-12-07,region,atlantic,4.16,3.24,6.43,2024-2025
2024-12-07,province,sk,NA,NA,7.42,2024-2025
2024-12-07,province,yt,NA,NA,6.82,2024-2025
2024-12-07,region,bc,10.39,4.57,4.17,2024-2025
2024-12-07,region,on,6.36,1.64,13.2,2024-2025
2024-12-07,region,prairies,8.36,6.23,9.12,2024-2025
2024-12-07,region,qc,11.83,1.54,8.64,2024-2025
2024-12-07,region,territories,2.59,0,8.33,2024-2025
2024-11-30,province,nt,NA,NA,8,2024-2025
2024-11-30,province,nb,NA,NA,8.7,2024-2025
2024-11-30,province,nl,NA,NA,3.38,2024-2025
2024-11-30,nation,ca,7.08,2.05,9.67,2024-2025
2024-11-30,province,mb,NA,NA,10.94,2024-2025
2024-11-30,province,ab,NA,NA,9.84,2024-2025
2024-11-30,province,pe,NA,NA,5.48,2024-2025
2024-11-30,province,nu,NA,NA,1.2,2024-2025
2024-11-30,province,ns,NA,NA,5.67,2024-2025
2024-11-30,province,sk,NA,NA,7.15,2024-2025
2024-11-30,region,atlantic,2.79,1.91,6.04,2024-2025
2024-11-30,province,yt,NA,NA,4,2024-2025
2024-11-30,region,bc,7.63,3.47,4.69,2024-2025
2024-11-30,region,on,5.65,0.94,13.5,2024-2025
2024-11-30,region,prairies,7.02,3.48,9.48,2024-2025
2024-11-30,region,qc,10.2,1.41,9.76,2024-2025
2024-11-30,region,territories,0,0.89,3.01,2024-2025
2024-11-23,province,pe,NA,NA,6.54,2024-2025
2024-11-23,province,ab,NA,NA,11.47,2024-2025
2024-11-23,province,mb,NA,NA,13.03,2024-2025
2024-11-23,province,nb,NA,NA,8.38,2024-2025
2024-11-23,province,nl,NA,NA,3.79,2024-2025
2024-11-23,province,ns,NA,NA,7.61,2024-2025
2024-11-23,province,nt,NA,NA,7.89,2024-2025
2024-11-23,province,nu,NA,NA,6.56,2024-2025
2024-11-23,nation,ca,5.46,1.33,10.23,2024-2025
2024-11-23,province,sk,NA,NA,9.2,2024-2025
2024-11-23,province,yt,NA,NA,6.98,2024-2025
2024-11-23,region,atlantic,1.47,1.12,6.73,2024-2025
2024-11-23,region,bc,5.16,2.35,6.01,2024-2025
2024-11-23,region,on,3.93,0.82,12.41,2024-2025
2024-11-23,region,prairies,5.33,2.3,11.25,2024-2025
2024-11-23,region,qc,9.21,0.72,10.26,2024-2025
2024-11-23,region,territories,0,1.17,6.9,2024-2025
2024-11-16,nation,ca,4.09,1.05,10.98,2024-2025
2024-11-16,province,ab,NA,NA,11.09,2024-2025
2024-11-16,province,mb,NA,NA,16.99,2024-2025
2024-11-16,province,nb,NA,NA,8.89,2024-2025
2024-11-16,province,nl,NA,NA,9.41,2024-2025
2024-11-16,province,ns,NA,NA,7.35,2024-2025
2024-11-16,province,nt,NA,NA,7.32,2024-2025
2024-11-16,province,nu,NA,NA,7.55,2024-2025
2024-11-16,province,pe,NA,NA,11.04,2024-2025
2024-11-16,province,sk,NA,NA,10.97,2024-2025
2024-11-16,region,atlantic,1.25,1.02,8.57,2024-2025
2024-11-16,region,bc,3.7,1.82,7.44,2024-2025
2024-11-16,region,on,3.68,0.5,12.56,2024-2025
2024-11-16,region,prairies,3.25,1.63,11.91,2024-2025
2024-11-16,region,qc,6.78,0.7,11.14,2024-2025
2024-11-16,region,territories,0.65,1.29,5.85,2024-2025
2024-11-16,province,yt,NA,NA,0,2024-2025
2024-11-09,province,nb,NA,NA,8.86,2024-2025
2024-11-09,province,nt,NA,NA,12,2024-2025
2024-11-09,province,ns,NA,NA,10.9,2024-2025
2024-11-09,province,nl,NA,NA,8.57,2024-2025
2024-11-09,province,pe,NA,NA,10.56,2024-2025
2024-11-09,province,mb,NA,NA,18.01,2024-2025
2024-11-09,province,ab,NA,NA,11.52,2024-2025
2024-11-09,nation,ca,2.69,0.98,12.54,2024-2025
2024-11-09,province,nu,NA,NA,1,2024-2025
2024-11-09,province,sk,NA,NA,14.62,2024-2025
2024-11-09,region,atlantic,0.44,0.36,9.61,2024-2025
2024-11-09,region,bc,2.13,1.98,8.73,2024-2025
2024-11-09,region,on,2.3,0.64,15.61,2024-2025
2024-11-09,region,prairies,1.73,1.65,13.08,2024-2025
2024-11-09,region,qc,5.29,0.55,11.8,2024-2025
2024-11-09,region,territories,1.44,0.72,4.57,2024-2025
2024-11-09,province,yt,NA,NA,8,2024-2025
2024-11-02,nation,ca,1.94,0.78,13.77,2024-2025
2024-11-02,province,pe,NA,NA,9.52,2024-2025
2024-11-02,province,ab,NA,NA,11.56,2024-2025
2024-11-02,province,nb,NA,NA,10.16,2024-2025
2024-11-02,province,nl,NA,NA,8.44,2024-2025
2024-11-02,province,ns,NA,NA,12.24,2024-2025
2024-11-02,province,nt,NA,NA,13.64,2024-2025
2024-11-02,province,nu,NA,NA,7.14,2024-2025
2024-11-02,province,mb,NA,NA,21.4,2024-2025
2024-11-02,province,sk,NA,NA,15.31,2024-2025
2024-11-02,region,prairies,0.9,1.07,13.87,2024-2025
2024-11-02,province,yt,NA,NA,5.13,2024-2025
2024-11-02,region,qc,4.31,0.68,13.2,2024-2025
2024-11-02,region,territories,0.93,0,7.59,2024-2025
2024-11-02,region,on,1.54,0.63,16.15,2024-2025
2024-11-02,region,bc,1.28,1.37,12.7,2024-2025
2024-11-02,region,atlantic,0.26,0.18,10.45,2024-2025
2024-10-26,nation,ca,1.49,0.56,15.07,2024-2025
2024-10-26,province,pe,NA,NA,15.44,2024-2025
2024-10-26,province,ab,NA,NA,12.47,2024-2025
2024-10-26,province,mb,NA,NA,19.34,2024-2025
2024-10-26,province,nb,NA,NA,10.97,2024-2025
2024-10-26,province,nl,NA,NA,9.78,2024-2025
2024-10-26,province,ns,NA,NA,12.92,2024-2025
2024-10-26,province,nt,NA,NA,11.11,2024-2025
2024-10-26,province,nu,NA,NA,10.71,2024-2025
2024-10-26,region,atlantic,0.2,0.16,11.74,2024-2025
2024-10-26,province,sk,NA,NA,18.51,2024-2025
2024-10-26,province,yt,NA,NA,0,2024-2025
2024-10-26,region,bc,1.09,1.11,13.14,2024-2025
2024-10-26,region,on,1.17,0.41,18.17,2024-2025
2024-10-26,region,prairies,0.65,1.03,14.86,2024-2025
2024-10-26,region,qc,3.33,0.26,14.57,2024-2025
2024-10-26,region,territories,0,0.61,8.73,2024-2025
2024-10-19,province,nl,NA,NA,9.95,2024-2025
2024-10-19,province,nt,NA,NA,19.57,2024-2025
2024-10-19,province,ns,NA,NA,11.43,2024-2025
2024-10-19,province,pe,NA,NA,23.56,2024-2025
2024-10-19,province,nb,NA,NA,10.47,2024-2025
2024-10-19,province,mb,NA,NA,18.58,2024-2025
2024-10-19,province,ab,NA,NA,13.74,2024-2025
2024-10-19,province,nu,NA,NA,13.04,2024-2025
2024-10-19,nation,ca,1.32,0.51,15.57,2024-2025
2024-10-19,province,sk,NA,NA,16.23,2024-2025
2024-10-19,region,atlantic,0.32,0.07,11.49,2024-2025
2024-10-19,region,bc,1.05,1.17,16.07,2024-2025
2024-10-19,region,on,1.01,0.33,17.41,2024-2025
2024-10-19,region,prairies,0.49,0.84,14.97,2024-2025
2024-10-19,region,qc,2.87,0.29,15.8,2024-2025
2024-10-19,region,territories,0,0.75,12.29,2024-2025
2024-10-19,province,yt,NA,NA,2.44,2024-2025
2024-10-12,province,pe,NA,NA,13.95,2024-2025
2024-10-12,province,ab,NA,NA,14.67,2024-2025
2024-10-12,province,mb,NA,NA,16.6,2024-2025
2024-10-12,province,nb,NA,NA,11.98,2024-2025
2024-10-12,province,nl,NA,NA,9.78,2024-2025
2024-10-12,province,ns,NA,NA,14.89,2024-2025
2024-10-12,province,nt,NA,NA,1.85,2024-2025
2024-10-12,province,nu,NA,NA,5.6,2024-2025
2024-10-12,nation,ca,1.05,0.4,14.97,2024-2025
2024-10-12,province,sk,NA,NA,18.76,2024-2025
2024-10-12,region,prairies,0.51,0.59,15.85,2024-2025
2024-10-12,region,territories,0,1.6,6.09,2024-2025
2024-10-12,region,qc,2.61,0.27,14.7,2024-2025
2024-10-12,province,yt,NA,NA,11.76,2024-2025
2024-10-12,region,on,0.59,0.11,14.38,2024-2025
2024-10-12,region,bc,0.56,1.16,17.74,2024-2025
2024-10-12,region,atlantic,0.35,0.03,12.87,2024-2025
2024-10-05,province,pe,NA,NA,11.22,2024-2025
2024-10-05,province,ab,NA,NA,12.16,2024-2025
2024-10-05,province,mb,NA,NA,19.63,2024-2025
2024-10-05,province,nb,NA,NA,13.99,2024-2025
2024-10-05,province,nl,NA,NA,12.5,2024-2025
2024-10-05,province,ns,NA,NA,17.72,2024-2025
2024-10-05,province,nt,NA,NA,5.26,2024-2025
2024-10-05,province,nu,NA,NA,5.48,2024-2025
2024-10-05,nation,ca,0.78,0.41,16.09,2024-2025
2024-10-05,province,sk,NA,NA,16.31,2024-2025
2024-10-05,province,yt,NA,NA,2.94,2024-2025
2024-10-05,region,atlantic,0.17,0.03,15.16,2024-2025
2024-10-05,region,bc,0.4,1.1,17.56,2024-2025
2024-10-05,region,on,0.59,0.19,15.6,2024-2025
2024-10-05,region,prairies,0.12,0.65,14.29,2024-2025
2024-10-05,region,qc,1.93,0.32,17.86,2024-2025
2024-10-05,region,territories,0,0,4.83,2024-2025
2024-09-28,province,pe,NA,NA,17.39,2024-2025
2024-09-28,province,ab,NA,NA,12.04,2024-2025
2024-09-28,province,mb,NA,NA,19.52,2024-2025
2024-09-28,province,nb,NA,NA,15.73,2024-2025
2024-09-28,province,nl,NA,NA,13.05,2024-2025
2024-09-28,province,ns,NA,NA,18.33,2024-2025
2024-09-28,province,nt,NA,NA,2.5,2024-2025
2024-09-28,province,nu,NA,NA,8.73,2024-2025
2024-09-28,nation,ca,0.8,0.48,17.01,2024-2025
2024-09-28,province,sk,NA,NA,16.3,2024-2025
2024-09-28,region,prairies,0.48,0.37,14.09,2024-2025
2024-09-28,region,territories,0,0.58,7.58,2024-2025
2024-09-28,region,qc,1.95,0.21,20.36,2024-2025
2024-09-28,province,yt,NA,NA,8.89,2024-2025
2024-09-28,region,on,0.41,0.21,15.04,2024-2025
2024-09-28,region,atlantic,0.1,0.19,16.3,2024-2025
2024-09-28,region,bc,0.2,1.9,18.49,2024-2025
2024-09-21,province,sk,NA,NA,15.27,2024-2025
2024-09-21,nation,ca,0.56,0.53,18.86,2024-2025
2024-09-21,province,ab,NA,NA,12.21,2024-2025
2024-09-21,province,mb,NA,NA,18.01,2024-2025
2024-09-21,province,nb,NA,NA,16.04,2024-2025
2024-09-21,province,nl,NA,NA,13.03,2024-2025
2024-09-21,province,ns,NA,NA,20.84,2024-2025
2024-09-21,province,nu,NA,NA,9.01,2024-2025
2024-09-21,province,nt,NA,NA,12.77,2024-2025
2024-09-21,province,pe,NA,NA,11.03,2024-2025
2024-09-21,region,atlantic,0,0.04,17.01,2024-2025
2024-09-21,region,bc,0.4,1.98,17.27,2024-2025
2024-09-21,region,on,0.36,0.29,18.46,2024-2025
2024-09-21,region,prairies,0.13,0.61,13.88,2024-2025
2024-09-21,region,qc,1.26,0.27,23.08,2024-2025
2024-09-21,region,territories,0,0.59,10.58,2024-2025
2024-09-21,province,yt,NA,NA,12,2024-2025
2024-09-14,province,nl,NA,NA,15.72,2024-2025
2024-09-14,province,nu,NA,NA,9.28,2024-2025
2024-09-14,province,nt,NA,NA,18.92,2024-2025
2024-09-14,province,ns,NA,NA,17.96,2024-2025
2024-09-14,province,pe,NA,NA,12.31,2024-2025
2024-09-14,province,nb,NA,NA,17.1,2024-2025
2024-09-14,province,mb,NA,NA,16.37,2024-2025
2024-09-14,province,ab,NA,NA,11.62,2024-2025
2024-09-14,nation,ca,0.62,0.54,18.61,2024-2025
2024-09-14,province,sk,NA,NA,12.73,2024-2025
2024-09-14,province,yt,NA,NA,23.21,2024-2025
2024-09-14,region,atlantic,0.04,0.04,17.02,2024-2025
2024-09-14,region,bc,0.32,2.08,18.88,2024-2025
2024-09-14,region,on,0.44,0.34,18.31,2024-2025
2024-09-14,region,prairies,0.32,0.82,12.75,2024-2025
2024-09-14,region,qc,1.3,0.16,22.51,2024-2025
2024-09-14,region,territories,0.69,1.38,15.26,2024-2025
2024-09-07,nation,ca,0.45,0.48,18.3,2024-2025
2024-09-07,province,ab,NA,NA,11.95,2024-2025
2024-09-07,province,mb,NA,NA,18.93,2024-2025
2024-09-07,province,nb,NA,NA,16.54,2024-2025
2024-09-07,province,nl,NA,NA,14.48,2024-2025
2024-09-07,province,ns,NA,NA,18.92,2024-2025
2024-09-07,province,nt,NA,NA,23.81,2024-2025
2024-09-07,province,nu,NA,NA,5.49,2024-2025
2024-09-07,province,pe,NA,NA,20.33,2024-2025
2024-09-07,province,sk,NA,NA,12.8,2024-2025
2024-09-07,province,yt,NA,NA,15.15,2024-2025
2024-09-07,region,atlantic,0,0.09,17.33,2024-2025
2024-09-07,region,bc,0.07,1.53,19.06,2024-2025
2024-09-07,region,on,0.26,0.18,16.45,2024-2025
2024-09-07,region,prairies,0.1,0.57,13.52,2024-2025
2024-09-07,region,qc,1.19,0.36,22.4,2024-2025
2024-09-07,region,territories,0,0.68,12.05,2024-2025
2024-08-31,province,sk,NA,NA,11.71,2024-2025
2024-08-31,province,mb,NA,NA,17.17,2024-2025
2024-08-31,province,nb,NA,NA,16.78,2024-2025
2024-08-31,province,nl,NA,NA,13.19,2024-2025
2024-08-31,province,ns,NA,NA,20.62,2024-2025
2024-08-31,province,nt,NA,NA,30.77,2024-2025
2024-08-31,province,nu,NA,NA,4.67,2024-2025
2024-08-31,province,pe,NA,NA,15.83,2024-2025
2024-08-31,province,ab,NA,NA,10.19,2024-2025
2024-08-31,province,yt,NA,NA,21.74,2024-2025
2024-08-31,region,atlantic,0.09,0.09,17.66,2024-2025
2024-08-31,region,bc,0.48,1.39,18.83,2024-2025
2024-08-31,region,on,0.25,0.38,15.4,2024-2025
2024-08-31,region,prairies,0.21,1.88,11.93,2024-2025
2024-08-31,region,qc,1.12,0.15,22.74,2024-2025
2024-08-31,region,territories,0,0,12.85,2024-2025
2024-08-31,nation,ca,0.52,0.58,17.81,2024-2025
2025-11-29,nation,ca,1.83,12.95,6.56,2025-2026
2025-11-29,province,sk,2.6,19.31,6.77,2025-2026
2025-11-29,province,nl,1.16,1.74,4.37,2025-2026
2025-11-29,province,pe,0,5.94,5.83,2025-2026
2025-11-29,province,ns,1.09,4.08,9.2,2025-2026
2025-11-29,province,nb,0.66,23.68,5.71,2025-2026
2025-11-29,region,atlantic,0.88,11.81,6.94,2025-2026
2025-11-29,province,on,1.64,16.29,6.25,2025-2026
2025-11-29,province,mb,0.24,12.89,3.21,2025-2026
2025-11-29,province,qc,1.83,9.73,8.05,2025-2026
2025-11-29,province,ab,2.41,16.3,5.89,2025-2026
2025-11-29,region,prairies,2.03,16.27,5.56,2025-2026
2025-11-29,province,bc,2.84,7.57,3.85,2025-2026
2025-11-29,territory,yt,0,10,4,2025-2026
2025-11-29,territory,nt,0,43.24,6.76,2025-2026
2025-11-29,territory,nu,0,0,3.75,2025-2026
2025-11-29,region,territories,0,20.12,5.03,2025-2026
2025-11-22,province,sk,1.09,12.76,5.5,2025-2026
2025-11-22,province,nl,2.44,0.61,4.55,2025-2026
2025-11-22,province,pe,1.64,7.38,7.52,2025-2026
2025-11-22,province,ns,1.53,1.24,5.65,2025-2026
2025-11-22,province,nb,0.97,16.71,6.23,2025-2026
2025-11-22,province,qc,1.26,5.49,7.76,2025-2026
2025-11-22,province,on,1.58,8.79,6.05,2025-2026
2025-11-22,province,mb,0,8.23,4.37,2025-2026
2025-11-22,region,atlantic,1.42,7.79,5.85,2025-2026
2025-11-22,province,ab,1.46,13.8,4.49,2025-2026
2025-11-22,region,prairies,1.1,12.53,4.64,2025-2026
2025-11-22,province,bc,2.28,4.8,4.67,2025-2026
2025-11-22,territory,yt,0,0,2.22,2025-2026
2025-11-22,territory,nt,0,26.53,8.16,2025-2026
2025-11-22,territory,nu,0,0,0,2025-2026
2025-11-22,region,territories,0,8.02,2.87,2025-2026
2025-11-22,nation,ca,1.44,8.07,6.12,2025-2026
2025-11-15,province,nl,0.64,0.96,8.4,2025-2026
2025-11-15,province,pe,0,5.22,3.79,2025-2026
2025-11-15,province,ns,0.81,0.54,6.07,2025-2026
2025-11-15,province,nb,0.41,13.42,7.26,2025-2026
2025-11-15,region,atlantic,0.6,5.77,6.73,2025-2026
2025-11-15,province,qc,0.84,3.49,7.44,2025-2026
2025-11-15,province,on,1.2,5.03,5.42,2025-2026
2025-11-15,province,mb,0,4.98,4.82,2025-2026
2025-11-15,province,sk,1.27,6.84,5.49,2025-2026
2025-11-15,province,ab,1.48,10.75,5.66,2025-2026
2025-11-15,province,bc,2.05,4.08,6.67,2025-2026
2025-11-15,territory,yt,0,0,8.82,2025-2026
2025-11-15,territory,nt,0,14.29,0,2025-2026
2025-11-15,territory,nu,0,0,3.66,2025-2026
2025-11-15,region,territories,0,2.59,4.38,2025-2026
2025-11-15,nation,ca,1.1,5.5,6.38,2025-2026
2025-11-15,region,prairies,1.19,9.08,5.5,2025-2026
2025-11-08,province,nb,0.49,5.13,9.69,2025-2026
2025-11-08,province,on,1.05,2.43,5.29,2025-2026
2025-11-08,province,qc,0.97,2.83,8.94,2025-2026
2025-11-08,region,atlantic,1,2.21,8.56,2025-2026
2025-11-08,province,sk,1.77,6.28,6.17,2025-2026
2025-11-08,province,ns,1.19,0.76,7.65,2025-2026
2025-11-08,province,pe,2.08,2.08,9.57,2025-2026
